time,north(meters),east(meters),down(meters),distance(meters),num_sats,flags,num_hypothesis
2015-07-30 17:43:13.099922,0.5100,-0.9720,0.5990,1.2505,9,0x00,1
2015-07-30 17:43:13.199922,0.5000,-0.9590,0.5820,1.2282,9,0x00,1
2015-07-30 17:43:13.300168,0.5020,-0.9590,0.5880,1.2318,9,0x00,1
2015-07-30 17:43:13.399881,0.5090,-0.9570,0.5950,1.2365,9,0x00,1
2015-07-30 17:43:13.499881,0.5050,-0.9530,0.5890,1.2289,9,0x00,1
2015-07-30 17:43:13.599949,0.5060,-0.9520,0.6060,1.2368,9,0x00,1
2015-07-30 17:43:13.700180,0.5090,-0.9480,0.6150,1.2394,10,0x00,1
2015-07-30 17:43:13.799907,0.5010,-0.9430,0.6010,1.2253,10,0x00,1
2015-07-30 17:43:13.899934,0.5000,-0.9440,0.5970,1.2237,10,0x00,1
2015-07-30 17:43:14.000082,0.5000,-0.9380,0.5920,1.2167,10,0x00,1
2015-07-30 17:43:14.199944,0.5020,-0.9410,0.5860,1.2169,9,0x00,1
2015-07-30 17:43:14.299944,0.4980,-0.9470,0.6030,1.2282,9,0x00,1
2015-07-30 17:43:14.400188,0.4970,-0.9440,0.5960,1.2220,9,0x00,1
2015-07-30 17:43:14.499863,0.4970,-0.9420,0.6030,1.2239,9,0x00,1
2015-07-30 17:43:14.599949,0.4890,-0.9340,0.5760,1.2014,9,0x00,1
2015-07-30 17:43:14.700170,0.5000,-0.9530,0.6030,1.2336,9,0x00,1
2015-07-30 17:43:14.799881,0.5060,-0.9340,0.6070,1.2235,9,0x00,1
2015-07-30 17:43:14.899949,0.5000,-0.9250,0.6090,1.2151,9,0x00,1
2015-07-30 17:43:15.000170,0.5070,-0.9160,0.6070,1.2102,10,0x00,1
2015-07-30 17:43:15.099917,0.5050,-0.9170,0.6090,1.2111,10,0x00,1
2015-07-30 17:43:15.199932,0.5050,-0.9120,0.6110,1.2083,10,0x00,1
2015-07-30 17:43:15.300083,0.5130,-0.9160,0.6040,1.2112,10,0x00,1
2015-07-30 17:43:15.400022,0.5070,-0.8910,0.6030,1.1893,10,0x00,1
2015-07-30 17:43:15.499926,0.5060,-0.8930,0.6030,1.1904,10,0x00,1
2015-07-30 17:43:15.599950,0.4970,-0.8730,0.6060,1.1732,9,0x00,1
2015-07-30 17:43:15.700113,0.4980,-0.8760,0.6080,1.1769,9,0x00,1
2015-07-30 17:43:15.799925,0.4940,-0.8690,0.6050,1.1684,9,0x00,1
2015-07-30 17:43:15.900020,0.4980,-0.8690,0.6020,1.1686,9,0x00,1
2015-07-30 17:43:15.999943,0.4990,-0.8700,0.6050,1.1713,10,0x00,1
2015-07-30 17:43:16.200016,0.5100,-0.8560,0.6130,1.1699,9,0x00,1
2015-07-30 17:43:16.300016,0.5090,-0.8540,0.6230,1.1733,9,0x00,1
2015-07-30 17:43:16.399943,0.5050,-0.8540,0.6160,1.1678,9,0x00,1
2015-07-30 17:43:16.500117,0.5050,-0.8540,0.6210,1.1705,9,0x00,1
2015-07-30 17:43:16.599924,0.5020,-0.8540,0.6240,1.1708,9,0x00,1
2015-07-30 17:43:16.700016,0.4970,-0.8530,0.6130,1.1621,10,0x00,1
2015-07-30 17:43:16.799943,0.4980,-0.8550,0.6030,1.1587,10,0x00,1
2015-07-30 17:43:16.900114,0.4970,-0.8530,0.6080,1.1594,10,0x00,1
2015-07-30 17:43:16.999926,0.4980,-0.8420,0.6120,1.1539,10,0x00,1
2015-07-30 17:43:17.100017,0.4980,-0.8300,0.6140,1.1463,9,0x00,1
2015-07-30 17:43:17.199943,0.4980,-0.8330,0.6190,1.1511,9,0x00,1
2015-07-30 17:43:17.300117,0.4960,-0.8280,0.6140,1.1439,9,0x00,1
2015-07-30 17:43:17.399923,0.5010,-0.8150,0.6130,1.1362,9,0x00,1
2015-07-30 17:43:17.500027,0.5040,-0.8200,0.6180,1.1438,9,0x00,1
2015-07-30 17:43:17.599933,0.4960,-0.8190,0.6110,1.1358,9,0x00,1
2015-07-30 17:43:17.700144,0.4980,-0.8240,0.6120,1.1408,9,0x00,1
2015-07-30 17:43:17.799910,0.4950,-0.8150,0.6070,1.1304,9,0x00,1
2015-07-30 17:43:17.899946,0.4920,-0.8130,0.5990,1.1233,9,0x00,1
2015-07-30 17:43:18.000116,0.4930,-0.7860,0.6080,1.1093,9,0x00,1
2015-07-30 17:43:18.099923,0.4940,-0.7910,0.6150,1.1171,9,0x00,1
2015-07-30 17:43:18.200017,0.4940,-0.7870,0.6160,1.1148,9,0x00,1
2015-07-30 17:43:18.299943,0.4870,-0.7770,0.6000,1.0959,9,0x00,1
2015-07-30 17:43:18.400117,0.4840,-0.7680,0.6010,1.0887,9,0x00,1
2015-07-30 17:43:18.499923,0.4900,-0.7700,0.6110,1.0983,9,0x00,1
2015-07-30 17:43:18.600018,0.4890,-0.7620,0.6090,1.0912,9,0x00,1
2015-07-30 17:43:18.699943,0.4890,-0.7680,0.6000,1.0904,9,0x00,1
2015-07-30 17:43:18.800144,0.4910,-0.7530,0.6090,1.0858,9,0x00,1
2015-07-30 17:43:18.899910,0.4890,-0.7520,0.5970,1.0775,9,0x00,1
2015-07-30 17:43:18.999946,0.4920,-0.7240,0.6250,1.0756,9,0x00,1
2015-07-30 17:43:19.099861,0.4890,-0.7230,0.6050,1.0620,9,0x00,1
2015-07-30 17:43:19.199951,0.4910,-0.7140,0.6070,1.0580,9,0x00,1
2015-07-30 17:43:19.300192,0.4910,-0.7140,0.6000,1.0540,9,0x00,1
2015-07-30 17:43:19.400192,0.4930,-0.7110,0.6160,1.0621,9,0x00,1
2015-07-30 17:43:19.499858,0.4920,-0.7080,0.6190,1.0614,9,0x00,1
2015-07-30 17:43:19.599951,0.4950,-0.6890,0.6230,1.0526,9,0x00,1
2015-07-30 17:43:19.700188,0.4910,-0.6910,0.6230,1.0520,9,0x00,1
2015-07-30 17:43:19.799893,0.4880,-0.6880,0.6170,1.0451,9,0x00,1
2015-07-30 17:43:19.899930,0.4950,-0.6930,0.6130,1.0493,9,0x00,1
2015-07-30 17:43:20.000166,0.4900,-0.6840,0.6170,1.0434,9,0x00,1
2015-07-30 17:43:20.099963,0.4970,-0.6850,0.6150,1.0462,9,0x00,1
2015-07-30 17:43:20.199963,0.4930,-0.6630,0.6040,1.0234,9,0x00,1
2015-07-30 17:43:20.300107,0.4900,-0.6620,0.6170,1.0291,9,0x00,1
2015-07-30 17:43:20.399922,0.4940,-0.6410,0.6180,1.0183,9,0x00,1
2015-07-30 17:43:20.500014,0.4960,-0.6490,0.6250,1.0285,9,0x00,1
2015-07-30 17:43:20.600090,0.5010,-0.6350,0.6270,1.0234,9,0x00,1
2015-07-30 17:43:20.699907,0.4910,-0.6280,0.6170,1.0080,9,0x00,1
2015-07-30 17:43:20.799948,0.4930,-0.6120,0.6210,1.0016,9,0x00,1
2015-07-30 17:43:20.900188,0.4940,-0.6180,0.6310,1.0120,9,0x00,1
2015-07-30 17:43:20.999861,0.4960,-0.6180,0.6260,1.0099,9,0x00,1
2015-07-30 17:43:21.100011,0.4910,-0.6150,0.6250,1.0050,9,0x00,1
2015-07-30 17:43:21.199939,0.4840,-0.6110,0.6170,0.9941,9,0x00,1
2015-07-30 17:43:21.300121,0.4960,-0.6230,0.6390,1.0210,9,0x00,1
2015-07-30 17:43:21.399921,0.4940,-0.6230,0.6360,1.0182,9,0x00,1
2015-07-30 17:43:21.499945,0.4940,-0.6230,0.6320,1.0157,9,0x00,1
2015-07-30 17:43:21.600121,0.5000,-0.6070,0.6420,1.0152,9,0x00,1
2015-07-30 17:43:21.700121,0.4960,-0.5990,0.6180,0.9933,9,0x00,1
2015-07-30 17:43:21.799918,0.4910,-0.5930,0.6200,0.9885,9,0x00,1
2015-07-30 17:43:21.900020,0.4950,-0.5970,0.6250,0.9960,9,0x00,1
2015-07-30 17:43:21.999939,0.5010,-0.5860,0.6440,1.0046,9,0x00,1
2015-07-30 17:43:22.100123,0.5020,-0.5800,0.6330,0.9945,9,0x00,1
2015-07-30 17:43:22.199918,0.4990,-0.5670,0.6300,0.9836,10,0x00,1
2015-07-30 17:43:22.300017,0.5050,-0.5700,0.6580,1.0064,10,0x00,1
2015-07-30 17:43:22.399945,0.5070,-0.5620,0.6640,1.0069,10,0x00,1
2015-07-30 17:43:22.500134,0.5000,-0.5590,0.6440,0.9885,10,0x00,1
2015-07-30 17:43:22.599920,0.4920,-0.5370,0.6350,0.9663,10,0x00,1
2015-07-30 17:43:22.699946,0.4990,-0.5380,0.6350,0.9704,10,0x00,1
2015-07-30 17:43:22.800122,0.4990,-0.5260,0.6310,0.9612,10,0x00,1
2015-07-30 17:43:22.899919,0.4960,-0.5260,0.6300,0.9590,10,0x00,1
2015-07-30 17:43:22.999917,0.5160,-0.5400,0.6560,0.9941,10,0x00,1
2015-07-30 17:43:23.099917,0.5100,-0.5350,0.6560,0.9883,10,0x00,1
2015-07-30 17:43:23.200009,0.5120,-0.5130,0.6530,0.9756,9,0x00,1
2015-07-30 17:43:23.299943,0.5080,-0.5130,0.6570,0.9762,9,0x00,1
2015-07-30 17:43:23.400136,0.5020,-0.4900,0.6480,0.9550,9,0x00,1
2015-07-30 17:43:23.499919,0.4990,-0.4860,0.6410,0.9466,9,0x00,1
2015-07-30 17:43:23.599946,0.5010,-0.4700,0.6540,0.9485,9,0x00,1
2015-07-30 17:43:23.700122,0.4970,-0.4650,0.6440,0.9370,9,0x00,1
2015-07-30 17:43:23.799917,0.5080,-0.4550,0.6580,0.9477,9,0x00,1
2015-07-30 17:43:23.900052,0.5100,-0.4570,0.6680,0.9566,9,0x00,1
2015-07-30 17:43:23.999924,0.5040,-0.4440,0.6540,0.9375,9,0x00,1
2015-07-30 17:43:24.100110,0.5070,-0.4450,0.6610,0.9445,9,0x00,1
2015-07-30 17:43:24.199916,0.5040,-0.4360,0.6480,0.9295,9,0x00,1
2015-07-30 17:43:24.300016,0.5070,-0.4460,0.6540,0.9400,9,0x00,1
2015-07-30 17:43:24.399943,0.5100,-0.4320,0.6580,0.9379,9,0x00,1
2015-07-30 17:43:24.500123,0.5040,-0.4250,0.6610,0.9336,9,0x00,1
2015-07-30 17:43:24.599916,0.5100,-0.4100,0.6580,0.9280,9,0x00,1
2015-07-30 17:43:24.700029,0.5040,-0.4060,0.6530,0.9194,9,0x00,1
2015-07-30 17:43:24.799932,0.5050,-0.3990,0.6500,0.9147,9,0x00,1
2015-07-30 17:43:24.900030,0.5040,-0.3970,0.6450,0.9098,9,0x00,1
2015-07-30 17:43:25.000030,0.4980,-0.3860,0.6580,0.9110,9,0x00,1
2015-07-30 17:43:25.100030,0.4970,-0.3860,0.6480,0.9033,9,0x00,1
2015-07-30 17:43:25.199932,0.5040,-0.3940,0.6530,0.9141,9,0x00,1
2015-07-30 17:43:25.300123,0.5040,-0.3930,0.6460,0.9087,9,0x00,1
2015-07-30 17:43:25.399915,0.4940,-0.3760,0.6380,0.8902,9,0x00,1
2015-07-30 17:43:25.500031,0.5050,-0.3910,0.6560,0.9156,9,0x00,1
2015-07-30 17:43:25.599932,0.5080,-0.3790,0.6610,0.9158,9,0x00,1
2015-07-30 17:43:25.700127,0.5020,-0.3720,0.6540,0.9045,9,0x00,1
2015-07-30 17:43:25.799914,0.5160,-0.3570,0.6660,0.9150,9,0x00,1
2015-07-30 17:43:25.900031,0.5150,-0.3520,0.6640,0.9111,9,0x00,1
2015-07-30 17:43:25.999929,0.5070,-0.3460,0.6450,0.8904,9,0x00,1
2015-07-30 17:43:26.100123,0.5040,-0.3430,0.6580,0.8970,9,0x00,1
2015-07-30 17:43:26.199914,0.5020,-0.3270,0.6490,0.8833,9,0x00,1
2015-07-30 17:43:26.600136,0.4990,-0.3280,0.6410,0.8761,8,0x00,1
2015-07-30 17:43:26.699945,0.4900,-0.3200,0.6340,0.8628,8,0x00,1
2015-07-30 17:43:26.800011,0.4900,-0.3130,0.6340,0.8602,9,0x00,1
2015-07-30 17:43:26.899932,0.5010,-0.3230,0.6430,0.8768,9,0x00,1
2015-07-30 17:43:27.000132,0.5010,-0.3250,0.6460,0.8797,10,0x00,840
2015-07-30 17:43:27.099945,0.4960,-0.3180,0.6440,0.8729,10,0x00,840
2015-07-30 17:43:27.199945,0.4980,-0.3240,0.6460,0.8777,10,0x00,840
2015-07-30 17:43:27.300136,0.4980,-0.3260,0.6500,0.8814,10,0x00,840
2015-07-30 17:43:27.399913,0.4940,-0.3170,0.6400,0.8684,10,0x00,840
2015-07-30 17:43:27.499913,0.4930,-0.3180,0.6380,0.8667,10,0x00,840
2015-07-30 17:43:27.600010,0.4910,-0.3220,0.6410,0.8693,10,0x00,840
2015-07-30 17:43:27.699942,0.4870,-0.3230,0.6420,0.8681,10,0x00,840
2015-07-30 17:43:28.099934,0.4920,-0.3310,0.6370,0.8703,8,0x00,840
2015-07-30 17:43:28.200160,0.4950,-0.3370,0.6450,0.8801,8,0x00,840
2015-07-30 17:43:28.299889,0.4860,-0.3240,0.6270,0.8569,8,0x00,840
2015-07-30 17:43:28.400006,0.4890,-0.3190,0.6180,0.8502,9,0x00,840
2015-07-30 17:43:28.800006,0.4740,-0.3320,0.6250,0.8518,9,0x00,840
2015-07-30 17:43:28.899955,0.4750,-0.3350,0.6280,0.8557,9,0x00,840
2015-07-30 17:43:29.000149,0.4790,-0.3400,0.6270,0.8592,9,0x00,840
2015-07-30 17:43:29.099890,0.4820,-0.3410,0.6350,0.8671,9,0x00,840
2015-07-30 17:43:29.200009,0.4780,-0.3350,0.6270,0.8566,9,0x00,840
2015-07-30 17:43:29.499890,0.4810,-0.3280,0.6160,0.8476,9,0x00,840
2015-07-30 17:43:29.800150,0.4700,-0.3220,0.6120,0.8361,8,0x00,840
2015-07-30 17:43:29.899890,0.4750,-0.3260,0.6210,0.8471,8,0x00,840
2015-07-30 17:43:30.000009,0.4750,-0.3500,0.6300,0.8631,8,0x00,840
2015-07-30 17:43:30.099940,0.4810,-0.3480,0.6210,0.8591,8,0x00,840
2015-07-30 17:43:30.200164,0.4770,-0.3460,0.6260,0.8597,9,0x00,840
2015-07-30 17:43:30.299887,0.4810,-0.3460,0.6270,0.8627,9,0x00,840
2015-07-30 17:43:30.400006,0.4730,-0.3430,0.6150,0.8483,9,0x00,840
2015-07-30 17:43:30.699914,0.4650,-0.3550,0.6100,0.8452,8,0x00,840
2015-07-30 17:43:30.800110,0.4730,-0.3640,0.6210,0.8613,8,0x00,840
2015-07-30 17:43:30.899925,0.4660,-0.3510,0.6160,0.8484,8,0x00,840
2015-07-30 17:43:30.999940,0.4710,-0.3550,0.6070,0.8464,8,0x00,840
2015-07-30 17:43:31.100123,0.4720,-0.3600,0.6110,0.8519,8,0x00,840
2015-07-30 17:43:31.300038,0.4670,-0.3470,0.6180,0.8488,8,0x00,840
2015-07-30 17:43:31.399930,0.4590,-0.3330,0.6030,0.8278,8,0x00,840
2015-07-30 17:43:31.500123,0.4570,-0.3340,0.6040,0.8278,8,0x00,840
2015-07-30 17:43:31.599909,0.4640,-0.3440,0.6110,0.8408,8,0x00,840
2015-07-30 17:43:31.700036,0.4650,-0.3420,0.6080,0.8384,8,0x00,840
2015-07-30 17:43:31.800001,0.4640,-0.3400,0.6110,0.8392,8,0x00,840
2015-07-30 17:43:32.099901,0.4670,-0.3120,0.6200,0.8366,8,0x00,840
2015-07-30 17:43:32.200007,0.4690,-0.3140,0.6300,0.8458,8,0x00,840
2015-07-30 17:43:32.300014,0.4680,-0.2910,0.6100,0.8221,7,0x00,840
2015-07-30 17:43:32.399929,0.4630,-0.2900,0.6030,0.8137,7,0x00,840
2015-07-30 17:43:32.500123,0.4660,-0.2940,0.6200,0.8295,8,0x00,840
2015-07-30 17:43:32.599909,0.4700,-0.3030,0.6170,0.8327,8,0x00,840
2015-07-30 17:43:32.700037,0.4640,-0.2930,0.6090,0.8198,8,0x00,840
2015-07-30 17:43:32.799932,0.4560,-0.2900,0.6080,0.8134,8,0x00,840
2015-07-30 17:43:32.900150,0.4630,-0.2940,0.6160,0.8248,8,0x00,840
2015-07-30 17:43:32.999936,0.4610,-0.2910,0.6040,0.8136,8,0x00,840
2015-07-30 17:43:33.099936,0.4680,-0.2940,0.6110,0.8239,8,0x00,840
2015-07-30 17:43:33.200123,0.4640,-0.2920,0.6090,0.8194,8,0x00,840
2015-07-30 17:43:33.299909,0.4630,-0.2780,0.6160,0.8192,9,0x00,840
2015-07-30 17:43:33.400037,0.4590,-0.2760,0.6050,0.8080,9,0x00,840
2015-07-30 17:43:33.499932,0.4640,-0.2710,0.6180,0.8189,9,0x00,840
2015-07-30 17:43:33.600125,0.4610,-0.2740,0.6180,0.8182,9,0x00,840
2015-07-30 17:43:33.700038,0.4620,-0.2700,0.6190,0.8182,9,0x00,840
2015-07-30 17:43:33.800007,0.4640,-0.2690,0.6210,0.8205,9,0x00,840
2015-07-30 17:43:33.900000,0.4610,-0.2670,0.6250,0.8212,9,0x00,840
2015-07-30 17:43:34,0.4550,-0.2650,0.6200,0.8134,10,0x00,840
2015-07-30 17:43:34.100000,0.4620,-0.2620,0.6120,0.8103,10,0x00,840
2015-07-30 17:43:34.200000,0.4570,-0.2580,0.6120,0.8062,10,0x00,840
2015-07-30 17:43:34.300000,0.4620,-0.2640,0.6150,0.8132,10,0x00,840
2015-07-30 17:43:34.400000,0.4610,-0.2590,0.6160,0.8118,10,0x00,840
2015-07-30 17:43:34.500000,0.4650,-0.2580,0.6280,0.8229,10,0x00,840
2015-07-30 17:43:34.600000,0.4640,-0.2530,0.6330,0.8246,10,0x00,840
2015-07-30 17:43:34.700000,0.4690,-0.2490,0.6230,0.8186,10,0x00,840
2015-07-30 17:43:34.800004,0.4710,-0.2460,0.6310,0.8249,10,0x00,840
2015-07-30 17:43:35.200046,0.4740,-0.2290,0.6360,0.8256,9,0x00,840
2015-07-30 17:43:35.300044,0.4680,-0.2260,0.6120,0.8029,9,0x00,840
2015-07-30 17:43:35.399919,0.4710,-0.2050,0.6150,0.8013,9,0x00,840
2015-07-30 17:43:35.500045,0.4680,-0.2070,0.6170,0.8016,9,0x00,840
2015-07-30 17:43:35.600030,0.4660,-0.1970,0.6110,0.7933,10,0x00,840
2015-07-30 17:43:35.699920,0.4640,-0.1970,0.6150,0.7952,10,0x00,840
2015-07-30 17:43:35.800045,0.4770,-0.2110,0.6440,0.8287,10,0x00,840
2015-07-30 17:43:35.900032,0.4740,-0.2040,0.6350,0.8182,10,0x00,840
2015-07-30 17:43:35.999919,0.4720,-0.2030,0.6310,0.8137,10,0x00,840
2015-07-30 17:43:36.100033,0.4760,-0.1980,0.6400,0.8218,10,0x00,840
2015-07-30 17:43:36.199860,0.4820,-0.2000,0.6360,0.8227,10,0x00,840
2015-07-30 17:43:36.300016,0.4780,-0.1930,0.6310,0.8148,10,0x00,840
2015-07-30 17:43:36.399935,0.4740,-0.1930,0.6260,0.8086,10,0x00,840
2015-07-30 17:43:36.499935,0.4760,-0.1820,0.6330,0.8126,10,0x00,840
2015-07-30 17:43:36.600147,0.4740,-0.1810,0.6320,0.8105,10,0x00,840
2015-07-30 17:43:36.699898,0.4800,-0.1760,0.6540,0.8301,10,0x00,840
2015-07-30 17:43:36.800022,0.4770,-0.1700,0.6370,0.8138,10,0x00,840
2015-07-30 17:43:37.200040,0.4780,-0.1570,0.6480,0.8204,9,0x00,840
2015-07-30 17:43:37.299932,0.4750,-0.1520,0.6310,0.8043,9,0x00,840
2015-07-30 17:43:37.400122,0.4800,-0.1430,0.6460,0.8174,9,0x00,840
2015-07-30 17:43:37.499909,0.4750,-0.1390,0.6380,0.8075,9,0x00,840
2015-07-30 17:43:37.600037,0.4720,-0.1390,0.6300,0.7994,9,0x00,840
2015-07-30 17:43:37.699932,0.4730,-0.1370,0.6330,0.8020,9,0x00,840
2015-07-30 17:43:37.800122,0.4780,-0.1390,0.6450,0.8148,9,0x00,840
2015-07-30 17:43:37.899909,0.4770,-0.1390,0.6290,0.8016,9,0x00,840
2015-07-30 17:43:38.000037,0.4800,-0.1440,0.6430,0.8152,9,0x00,840
2015-07-30 17:43:38.099932,0.4730,-0.1440,0.6360,0.8056,9,0x00,840
2015-07-30 17:43:38.200135,0.4810,-0.1440,0.6390,0.8127,10,0x00,840
2015-07-30 17:43:38.299897,0.4770,-0.1420,0.6220,0.7966,10,0x00,840
2015-07-30 17:43:38.400048,0.4810,-0.1270,0.6450,0.8146,10,0x00,840
2015-07-30 17:43:38.699932,0.4880,-0.1000,0.6570,0.8245,9,0x00,840
2015-07-30 17:43:38.800112,0.4860,-0.1010,0.6500,0.8179,9,0x00,840
2015-07-30 17:43:38.899903,0.4800,-0.0800,0.6510,0.8128,9,0x00,840
2015-07-30 17:43:39.000053,0.4800,-0.0800,0.6540,0.8152,9,0x00,840
2015-07-30 17:43:39.099932,0.4880,-0.0790,0.6620,0.8262,9,0x00,840
2015-07-30 17:43:39.200150,0.4850,-0.0770,0.6570,0.8202,9,0x00,840
2015-07-30 17:43:39.299895,0.4840,-0.0740,0.6570,0.8194,10,0x00,840
2015-07-30 17:43:39.400025,0.4870,-0.0740,0.6520,0.8172,10,0x00,840
2015-07-30 17:43:39.499946,0.4880,-0.0700,0.6540,0.8190,10,0x00,840
2015-07-30 17:43:39.600054,0.4840,-0.0670,0.6560,0.8180,10,0x00,840
2015-07-30 17:43:39.699932,0.4950,-0.0740,0.6700,0.8363,10,0x00,840
2015-07-30 17:43:39.800143,0.4940,-0.0690,0.6680,0.8337,10,0x00,840
2015-07-30 17:43:39.899895,0.4950,-0.0650,0.6770,0.8412,10,0x00,840
2015-07-30 17:43:40.000071,0.4920,-0.0610,0.6660,0.8303,10,0x00,840
2015-07-30 17:43:40.099901,0.4990,-0.0630,0.6780,0.8442,10,0x00,840
2015-07-30 17:43:40.200136,0.4940,-0.0610,0.6740,0.8379,10,0x00,840
2015-07-30 17:43:40.299894,0.4950,-0.0580,0.6760,0.8399,10,0x00,840
2015-07-30 17:43:40.400027,0.4900,-0.0500,0.6790,0.8388,10,0x00,840
2015-07-30 17:43:40.499932,0.4870,-0.0500,0.6630,0.8242,10,0x00,840
2015-07-30 17:43:40.600149,0.4850,-0.0360,0.6500,0.8118,10,0x00,840
2015-07-30 17:43:40.699894,0.4860,-0.0370,0.6580,0.8189,10,0x00,840
2015-07-30 17:43:40.800025,0.4920,-0.0470,0.6680,0.8310,10,0x00,840
2015-07-30 17:43:40.899932,0.4920,-0.0490,0.6700,0.8327,10,0x00,840
2015-07-30 17:43:41.000143,0.4880,-0.0430,0.6610,0.8227,10,0x00,840
2015-07-30 17:43:41.099894,0.4940,-0.0450,0.6710,0.8344,10,0x00,840
2015-07-30 17:43:41.200029,0.4960,-0.0420,0.6680,0.8331,10,0x00,840
2015-07-30 17:43:41.300026,0.4930,-0.0360,0.6660,0.8294,10,0x00,840
2015-07-30 17:43:41.399903,0.4930,-0.0350,0.6620,0.8261,10,0x00,840
2015-07-30 17:43:41.500155,0.4930,-0.0330,0.6600,0.8245,10,0x00,840
2015-07-30 17:43:41.600012,0.4940,-0.0350,0.6530,0.8196,10,0x00,840
2015-07-30 17:43:41.699996,0.4980,-0.0320,0.6600,0.8274,10,0x00,840
2015-07-30 17:43:41.800000,0.4930,-0.0350,0.6670,0.8302,10,0x00,840
2015-07-30 17:43:41.900000,0.4930,-0.0360,0.6750,0.8366,10,0x00,840
2015-07-30 17:43:42.000011,0.5000,-0.0240,0.6730,0.8388,10,0x00,840
2015-07-30 17:43:42.099992,0.5020,-0.0250,0.6740,0.8408,10,0x00,840
2015-07-30 17:43:42.200022,0.4960,-0.0130,0.6680,0.8321,10,0x00,840
2015-07-30 17:43:42.299920,0.4960,-0.0130,0.6730,0.8361,10,0x00,840
2015-07-30 17:43:42.400027,0.4920,-0.0100,0.6660,0.8281,10,0x00,840
2015-07-30 17:43:42.500027,0.4970,-0.0040,0.6540,0.8214,10,0x00,840
2015-07-30 17:43:42.600025,0.5010,-0.0090,0.6620,0.8303,10,0x00,840
2015-07-30 17:43:42.699930,0.4980,-0.0030,0.6580,0.8252,10,0x00,840
2015-07-30 17:43:42.800029,0.5010,-0.0050,0.6710,0.8374,10,0x00,840
2015-07-30 17:43:42.900022,0.5040,-0.0030,0.6680,0.8368,10,0x00,840
2015-07-30 17:43:43.000030,0.5010,0.0020,0.6750,0.8406,10,0x00,840
2015-07-30 17:43:43.099928,0.5000,0.0000,0.6700,0.8360,10,0x00,840
2015-07-30 17:43:43.200010,0.4940,0.0000,0.6590,0.8236,10,0x00,840
2015-07-30 17:43:43.300010,0.4940,0.0110,0.6620,0.8261,10,0x00,840
2015-07-30 17:43:43.400019,0.4970,0.0090,0.6620,0.8278,10,0x00,840
2015-07-30 17:43:43.499990,0.4980,0.0110,0.6630,0.8293,10,0x00,840
2015-07-30 17:43:43.600010,0.4950,0.0090,0.6630,0.8275,10,0x00,840
2015-07-30 17:43:43.700027,0.4970,0.0110,0.6630,0.8287,10,0x00,840
2015-07-30 17:43:43.799902,0.4930,0.0200,0.6610,0.8248,10,0x00,840
2015-07-30 17:43:43.900031,0.4950,0.0180,0.6680,0.8316,10,0x00,840
2015-07-30 17:43:43.999928,0.5000,0.0260,0.6550,0.8244,10,0x00,840
2015-07-30 17:43:44.100060,0.4960,0.0280,0.6520,0.8197,10,0x00,840
2015-07-30 17:43:44.199876,0.5020,0.0240,0.6630,0.8320,10,0x00,840
2015-07-30 17:43:44.299876,0.5020,0.0250,0.6640,0.8328,10,0x00,840
2015-07-30 17:43:44.400018,0.5040,0.0320,0.6760,0.8438,10,0x00,840
2015-07-30 17:43:44.499941,0.5010,0.0360,0.6840,0.8486,10,0x00,840
2015-07-30 17:43:44.600145,0.5040,0.0430,0.6840,0.8507,10,0x00,840
2015-07-30 17:43:44.699921,0.5070,0.0420,0.6720,0.8429,10,0x00,840
2015-07-30 17:43:44.800155,0.5070,0.0590,0.6750,0.8463,10,0x00,840
2015-07-30 17:43:44.899889,0.5120,0.0570,0.6850,0.8571,10,0x00,840
2015-07-30 17:43:45.000023,0.5150,0.0740,0.6900,0.8642,10,0x00,840
2015-07-30 17:43:45.100023,0.5120,0.0750,0.6820,0.8561,10,0x00,840
2015-07-30 17:43:45.199992,0.5140,0.0910,0.6890,0.8644,10,0x00,840
2015-07-30 17:43:45.300037,0.5120,0.0880,0.6970,0.8693,10,0x00,840
2015-07-30 17:43:45.399900,0.5080,0.1020,0.6840,0.8581,10,0x00,840
2015-07-30 17:43:45.499889,0.5120,0.1040,0.6880,0.8639,10,0x00,840
2015-07-30 17:43:45.599889,0.5140,0.1130,0.6820,0.8614,10,0x00,840
2015-07-30 17:43:45.700028,0.5150,0.1130,0.6940,0.8716,10,0x00,840
2015-07-30 17:43:45.799927,0.5240,0.1060,0.7000,0.8808,10,0x00,840
2015-07-30 17:43:45.900147,0.5160,0.1120,0.6890,0.8681,10,0x00,840
2015-07-30 17:43:45.999889,0.5160,0.1240,0.6970,0.8760,10,0x00,840
2015-07-30 17:43:46.100032,0.5240,0.1300,0.7010,0.8848,10,0x00,840
2015-07-30 17:43:46.199989,0.5220,0.1300,0.6950,0.8789,10,0x00,840
2015-07-30 17:43:46.299988,0.5280,0.1420,0.7010,0.8890,10,0x00,840
2015-07-30 17:43:46.399988,0.5310,0.1430,0.7000,0.8902,10,0x00,840
2015-07-30 17:43:46.499991,0.5280,0.1410,0.7060,0.8928,10,0x00,840
2015-07-30 17:43:46.599991,0.5250,0.1520,0.6910,0.8810,10,0x00,840
2015-07-30 17:43:46.700007,0.5280,0.1610,0.6940,0.8868,10,0x00,840
2015-07-30 17:43:46.799990,0.5300,0.1620,0.6950,0.8889,10,0x00,840
2015-07-30 17:43:46.900044,0.5320,0.1620,0.7010,0.8948,10,0x00,840
